age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
68,0,141181,6,5,2,0,0,4,1,0,0,2,39
28,6,183151,11,9,2,3,0,4,1,0,0,40,39
41,5,94113,14,15,2,10,0,4,1,0,0,60,39
78,4,105586,4,3,2,14,0,1,1,0,0,36,39
62,4,266624,11,9,2,5,0,4,1,6418,0,40,39
32,4,261319,15,10,2,3,0,4,1,0,0,50,39
35,5,237713,14,15,2,10,0,4,1,0,0,50,39
17,4,148345,1,7,4,11,3,4,0,0,0,40,39
27,4,116531,9,13,4,4,1,4,0,0,0,40,39
31,2,153005,9,13,2,10,0,4,1,0,0,40,39
64,4,312498,9,13,2,12,0,4,1,0,0,40,39
46,4,375606,10,16,4,10,1,4,1,0,0,40,39
45,4,154174,11,9,2,3,0,4,1,0,0,50,39
29,4,259226,1,7,4,7,3,4,1,0,0,48,39
53,1,199720,10,16,2,10,0,4,1,15024,0,60,11
57,4,64960,8,11,2,10,0,4,1,0,1902,45,39
23,4,13769,15,10,2,7,0,0,1,0,0,30,39
18,4,263656,1,7,4,12,3,2,1,0,0,25,39
66,4,113323,9,13,2,10,0,4,1,20051,0,40,39
50,1,222020,11,9,2,1,0,4,1,0,0,48,39
19,4,124464,15,10,4,7,3,4,1,0,0,40,39
24,7,27939,15,10,2,8,0,1,1,0,0,24,0
18,4,130849,1,7,4,8,3,4,0,0,0,8,39
28,4,130067,9,13,2,10,5,4,0,0,0,40,39
27,7,413870,15,10,4,4,3,2,1,0,0,40,39
33,4,53042,2,8,4,3,3,2,1,0,0,40,39
47,1,168109,11,9,2,1,0,4,1,0,0,70,39
41,4,204415,9,13,2,12,0,4,1,0,0,48,39
44,2,101967,12,14,2,10,5,4,0,0,0,40,39
25,4,174545,11,9,4,1,4,4,0,0,0,46,39
60,4,25141,15,10,2,14,0,4,1,0,0,60,39
50,4,230858,12,14,2,12,0,4,1,0,0,50,39
60,4,143932,11,9,2,3,0,4,1,0,0,40,39
47,4,23545,15,10,2,6,0,4,1,0,0,40,39
23,4,27073,15,10,4,1,4,3,0,0,0,40,39
38,4,108907,11,9,0,7,4,4,1,0,0,40,0
22,4,248446,4,3,4,9,1,4,1,0,0,50,13
60,0,290593,12,14,2,0,0,4,1,0,0,40,39
25,2,225193,9,13,4,10,1,2,0,0,0,40,39
19,4,318061,15,10,4,7,1,4,0,0,0,80,39
35,4,90273,5,4,2,7,0,4,1,0,0,40,0
22,4,433669,7,12,4,6,1,4,1,0,0,36,0
42,2,194417,15,10,2,11,0,4,1,0,0,40,39
63,0,179981,11,9,2,0,0,4,1,0,0,4,39
35,0,296738,1,7,5,0,1,4,0,6849,0,60,39
27,2,199343,11,9,2,1,0,4,1,0,0,38,39
21,6,409230,15,10,4,1,3,4,1,0,0,30,39
60,0,76449,11,9,2,0,0,4,1,0,0,40,39
60,4,152369,8,11,2,3,0,4,1,0,0,60,39
19,0,124651,1,7,4,0,3,2,1,0,0,25,39
49,5,201498,11,9,2,3,0,4,1,0,0,40,39
28,4,50814,11,9,4,10,1,4,0,0,0,40,39
73,4,113446,4,3,2,4,0,4,1,0,0,54,39
53,4,221672,2,8,2,8,0,4,1,0,0,40,39
62,4,109463,15,10,5,12,4,4,0,0,1617,33,39
37,4,284582,12,14,2,4,5,4,0,0,0,40,39
22,4,51111,15,10,4,12,1,4,0,0,0,40,39
42,4,201723,11,9,0,1,4,4,1,0,0,40,39
34,4,351810,9,13,4,10,1,4,0,0,0,45,5
18,4,294253,11,9,4,8,3,4,0,0,0,27,39
45,4,84298,8,11,2,4,0,4,1,0,1977,50,39
21,4,308237,4,3,2,6,0,4,1,0,0,40,26
20,2,247794,8,11,4,1,3,4,0,0,0,35,39
39,4,126569,11,9,4,3,1,4,1,0,0,40,31
56,4,118993,11,9,4,1,2,4,0,0,0,40,39
39,1,263690,12,14,2,8,0,2,1,3137,0,40,38
25,4,254746,9,13,2,10,5,4,0,0,0,40,39
43,4,266324,11,9,2,3,0,4,1,0,1902,99,39
44,4,188331,15,10,0,4,4,4,0,0,0,42,39
41,4,221947,15,10,2,4,0,4,1,0,1887,50,39
65,6,326936,11,9,2,12,5,4,0,0,0,40,39
49,2,126754,11,9,2,8,2,4,1,0,0,40,22
48,4,114561,9,13,3,10,2,1,0,0,0,36,30
67,4,236627,9,13,2,10,0,4,1,0,0,2,39
24,2,289886,1,7,4,8,1,1,1,0,0,45,39
46,4,268281,9,13,4,10,1,4,0,0,0,40,39
59,4,59584,11,9,2,7,0,2,1,0,0,40,39
60,2,119986,11,9,2,8,0,4,1,0,0,40,39
35,4,186126,12,14,2,10,0,4,1,0,0,38,0
28,4,196564,11,9,2,3,0,4,1,0,0,45,39
47,4,34458,11,9,2,5,0,4,1,0,0,40,39
24,4,332155,11,9,4,6,2,4,1,0,0,20,39
55,4,138594,10,16,2,10,0,4,1,0,0,56,39
30,4,174789,7,12,2,4,0,4,1,0,1848,50,39
50,4,135643,11,9,2,7,2,1,0,0,0,40,3
41,6,178510,9,13,0,12,1,4,1,0,0,45,39
22,4,306593,11,9,4,3,3,4,1,0,0,40,39
59,2,196013,9,13,2,10,0,4,1,0,0,40,39
36,4,180278,9,13,4,10,1,2,1,0,0,40,39
48,4,94461,11,9,6,7,1,4,0,0,0,16,39
47,5,188610,11,9,2,7,0,4,1,0,0,48,39
44,4,152629,9,13,2,1,0,4,1,3103,0,40,39
20,4,176262,7,12,4,1,3,4,0,0,0,20,39
41,4,557349,11,9,2,3,0,4,1,0,0,40,39
59,4,264048,11,9,2,14,0,4,1,0,0,35,39
18,2,55658,0,6,4,8,3,4,1,0,0,25,39
22,4,34616,15,10,4,12,1,4,0,0,0,30,39
26,0,217300,15,10,4,0,1,4,0,0,0,36,39
25,4,385646,11,9,4,5,3,4,1,0,0,40,39
25,4,485496,11,9,4,7,1,2,0,0,0,40,39
18,4,210311,11,9,4,12,3,4,0,0,0,20,39
34,4,173524,11,9,5,1,4,4,0,0,0,40,39
20,4,142233,11,9,4,12,1,4,0,0,0,35,39
37,4,48779,11,9,4,4,1,4,1,0,0,50,39
72,0,188009,5,4,0,0,1,4,1,0,0,30,39
46,4,207940,15,10,2,3,0,2,1,0,0,40,39
52,0,159755,8,11,2,0,0,4,1,0,0,50,39
32,4,73585,8,11,2,3,0,4,1,0,0,40,39
38,4,110713,7,12,2,3,0,4,1,0,0,50,39
36,4,136629,15,10,2,7,0,4,1,0,0,40,39
55,4,277034,15,10,0,11,1,4,1,0,0,40,39
18,4,334676,11,9,4,6,3,4,1,0,0,25,39
39,6,363418,9,13,5,3,3,4,1,0,0,35,39
36,4,33887,15,10,0,10,1,4,1,0,0,40,39
30,4,177216,14,15,2,10,0,2,1,0,1740,40,14
21,4,161051,15,10,4,13,3,2,0,0,0,4,39
45,2,86644,9,13,2,10,5,4,0,0,0,55,39
23,0,27415,1,7,4,0,3,0,1,0,0,40,39
28,4,179008,11,9,2,14,0,4,1,0,0,48,39
32,4,86808,15,10,4,8,3,4,0,0,0,38,39
50,4,274528,15,10,2,12,0,4,1,0,0,40,39
51,2,201560,9,13,2,10,5,4,0,0,0,40,39
49,1,181657,15,10,0,4,1,4,0,0,0,50,39
31,4,382368,15,10,4,1,1,4,1,0,0,40,11
27,4,169117,11,9,2,1,5,2,0,0,1887,40,39
27,4,42850,11,9,4,3,1,4,1,0,0,40,0
40,2,293809,9,13,2,10,0,4,1,0,0,20,39
31,4,49469,14,15,4,10,1,4,1,0,0,50,39
29,4,249948,9,13,4,1,1,4,0,0,0,50,39
33,4,69251,8,11,4,12,3,1,1,0,0,40,30
32,2,191731,15,10,4,1,4,2,0,0,0,40,39
39,4,98776,15,10,0,4,1,4,1,0,0,50,39
36,4,64874,1,7,2,7,0,4,1,0,0,40,39
58,4,101338,11,9,2,3,0,4,1,0,0,40,12
35,4,183279,11,9,2,3,0,4,1,0,0,40,39
23,4,113511,11,9,4,3,4,4,1,0,0,40,39
33,4,311194,1,7,4,12,4,2,0,0,0,17,39
51,4,199688,15,10,2,4,0,4,1,0,0,45,39
18,4,227529,15,10,4,12,3,4,1,0,0,10,39
34,4,379798,9,13,2,12,0,4,1,0,0,60,39
27,4,106758,11,9,0,1,4,4,0,0,0,45,39
38,4,65466,9,13,4,1,1,4,0,0,0,50,39
34,5,174215,12,14,4,4,1,4,0,4787,0,45,10
21,4,209483,15,10,4,12,3,4,0,0,0,20,39
59,4,178282,11,9,2,7,0,4,1,7688,0,40,39
52,1,385183,9,13,2,1,0,4,1,0,0,40,39
43,4,150519,15,10,2,10,0,4,1,0,0,40,39
30,4,118056,15,10,3,4,4,4,0,0,0,45,39
47,4,188195,15,10,2,10,0,4,1,0,0,40,39
26,4,168552,11,9,0,4,4,4,0,0,0,40,39
36,4,300373,0,6,0,7,4,2,0,0,0,40,39
39,6,274683,15,10,2,12,0,4,1,7688,0,50,39
65,6,22907,5,4,2,5,0,4,1,0,0,40,39
33,4,90668,11,9,4,1,1,4,0,0,0,40,39
53,6,145419,3,2,2,4,0,4,1,7688,0,67,22
41,4,244522,11,9,2,3,0,4,1,7688,0,42,39
17,4,73338,1,7,4,12,3,4,1,0,0,20,39
27,4,196044,15,10,2,3,0,4,1,0,0,60,39
36,6,193026,11,9,4,5,1,4,1,0,0,60,39
44,4,199191,11,9,2,1,5,4,0,0,0,30,39
57,2,268252,11,9,0,1,4,4,0,0,0,62,39
48,4,125120,15,10,0,1,4,4,0,0,0,55,39
35,4,189382,15,10,4,1,1,4,0,0,0,38,39
46,4,31411,1,7,2,8,5,4,0,0,0,40,0
64,4,182044,0,6,2,14,0,4,1,0,0,50,39
56,4,182460,9,13,0,4,1,4,1,0,0,40,39
37,4,179671,11,9,0,3,1,4,1,0,0,40,39
36,4,117381,11,9,2,7,0,4,1,0,0,40,39
18,0,192321,15,10,4,0,3,4,1,0,0,40,39
30,4,175083,11,9,0,14,1,4,1,0,0,52,39
43,4,459342,11,9,0,1,1,4,0,0,0,40,39
29,4,37359,9,13,2,7,0,4,1,7298,0,40,39
30,4,296453,9,13,2,1,0,4,1,7298,0,40,39
37,4,454024,11,9,2,8,2,2,0,0,0,35,39
90,4,87285,11,9,4,8,3,4,0,0,0,24,39
22,4,228306,15,10,1,8,5,4,0,0,0,40,39
28,6,182826,11,9,2,10,0,4,1,0,0,35,39
30,4,238186,11,9,2,7,2,4,1,0,2057,48,39
55,4,209962,11,9,2,12,0,4,1,0,0,35,39
35,4,187053,11,9,0,14,1,4,0,0,0,60,39
33,4,154120,11,9,0,6,3,4,1,0,0,45,39
41,4,283174,9,13,2,3,0,4,1,99999,0,40,39
41,4,320984,14,15,2,10,0,4,1,99999,0,65,39
41,0,206916,9,13,3,0,1,4,1,0,0,30,39
30,4,392518,7,12,3,12,1,2,0,0,0,40,39
51,4,166934,11,9,2,7,0,4,1,0,0,40,39
51,4,99185,9,13,2,4,0,4,1,0,0,60,39
38,4,99138,9,13,4,4,1,4,0,0,0,38,39
17,0,210547,0,6,4,0,3,4,1,0,0,40,39
72,4,98035,5,4,2,8,0,4,1,0,0,20,39
33,2,107215,6,5,2,8,0,4,1,0,0,40,39
38,4,428251,15,10,4,3,4,4,1,0,0,40,39
48,2,67229,12,14,5,1,4,2,0,0,0,40,39
33,4,124827,11,9,2,14,0,4,1,0,0,40,39
47,0,109832,11,9,2,0,0,4,1,5178,0,30,2
38,4,103323,11,9,2,4,0,4,1,0,0,40,39
53,5,96062,9,13,2,4,0,4,1,0,1902,48,39
31,4,206609,0,6,2,7,0,4,1,0,0,40,39
33,4,186824,8,11,2,12,0,4,1,0,0,40,39
21,4,185551,11,9,4,12,3,4,0,0,0,36,39
50,4,145717,11,9,6,1,4,4,0,0,0,35,39
23,1,361278,15,10,4,6,1,4,0,0,0,20,39
44,4,302424,11,9,0,7,1,4,1,0,0,55,39
27,6,95423,15,10,2,3,0,4,1,0,0,60,39
32,4,71540,15,10,0,10,1,4,1,0,0,40,39
18,4,217743,1,7,4,12,3,4,0,0,0,40,39
38,4,210438,5,4,0,12,4,4,0,0,0,40,39
23,4,111450,15,10,4,1,2,2,1,0,0,22,39
29,4,227879,8,11,4,6,3,4,1,0,0,40,39
35,4,218542,6,5,2,4,5,4,0,0,0,40,39
56,4,53481,11,9,2,7,0,4,1,0,0,40,39
51,4,41474,0,6,2,8,0,4,1,0,0,40,26
49,4,340755,12,14,2,12,0,4,1,0,0,40,39
33,6,175502,9,13,2,10,0,4,1,0,0,60,39
20,4,494784,11,9,4,12,2,2,0,0,0,35,39
46,4,159869,9,13,2,4,0,4,1,0,0,40,39
20,4,238685,15,10,4,8,1,4,0,0,0,32,39
43,4,178780,15,10,2,4,0,4,1,0,0,49,39
49,2,102359,6,5,6,6,4,4,1,0,2231,40,39
30,4,219838,2,8,0,7,1,4,1,0,0,40,39
30,6,148959,15,10,0,3,1,4,1,0,0,35,39
38,4,365307,11,9,5,1,1,4,0,0,0,32,39
36,5,487085,5,4,4,3,4,2,1,0,0,40,39
51,5,110327,1,7,2,3,0,4,1,0,0,60,39
51,1,45334,15,10,2,11,0,1,1,0,0,70,0
62,4,343982,0,6,6,1,3,2,0,0,0,40,39
20,4,37932,11,9,4,8,3,4,1,0,0,50,39
22,4,147253,15,10,4,8,1,4,1,0,0,15,39
37,7,62428,15,10,4,10,4,2,0,0,0,15,39
24,7,334693,11,9,2,1,5,4,0,0,0,40,39
28,0,198393,11,9,4,0,1,2,0,0,0,40,39
47,7,123219,12,14,2,10,0,4,1,0,0,38,39
24,0,334105,1,7,4,0,1,4,0,0,0,30,39
34,4,223267,11,9,4,4,2,4,1,0,0,50,39
44,4,467799,11,9,2,3,0,4,1,0,0,40,39
57,4,191873,11,9,2,13,0,4,1,0,0,40,39
43,4,173316,7,12,0,3,1,4,1,0,0,40,39
23,4,91733,9,13,4,13,3,4,0,3325,0,40,39
37,4,82283,4,3,2,8,0,1,1,0,0,40,0
20,4,194848,15,10,4,3,3,4,1,0,0,40,39
50,4,142073,11,9,3,4,1,4,0,0,0,55,39
41,4,304175,9,13,2,10,0,4,1,0,0,55,39
42,4,208584,7,12,5,12,1,2,0,0,0,40,39
46,4,199378,14,15,4,10,1,4,1,0,0,90,39
35,4,225860,8,11,2,3,0,4,1,0,0,40,39
69,1,47341,12,14,0,10,1,4,0,0,0,5,39
27,4,517000,9,13,4,1,1,4,1,0,0,35,39
19,4,127491,11,9,4,8,1,4,1,0,0,40,39
31,4,243773,6,5,4,8,4,4,0,0,0,20,39
49,4,177543,11,9,5,1,4,4,0,0,0,35,39
52,4,203635,9,13,2,4,0,4,1,0,1902,65,39
21,4,212114,15,10,4,10,3,4,0,0,0,8,39
36,1,68781,15,10,2,1,0,4,1,0,0,35,39
29,4,231287,15,10,0,13,4,4,1,0,0,40,39
37,2,130805,7,12,2,11,0,4,1,0,0,99,39
33,4,204494,15,10,2,4,0,4,1,0,0,56,39
72,4,138790,11,9,2,1,0,4,1,0,0,30,39
76,0,28221,11,9,2,0,0,4,1,0,0,40,2
17,4,33138,2,8,4,12,3,4,1,0,0,40,39
54,4,317733,10,16,6,13,4,4,1,0,2472,40,39
19,4,95078,11,9,4,1,3,4,0,0,0,15,39
25,4,98281,2,8,4,6,4,4,1,0,0,43,39
26,1,171928,8,11,4,3,3,4,1,0,0,50,24
60,0,88675,11,9,2,0,0,4,1,0,0,40,39
42,4,251229,9,13,2,14,0,4,1,0,0,40,39
29,1,360527,12,14,2,10,0,4,1,0,0,40,39
45,4,298950,11,9,2,7,0,4,1,0,0,40,39
23,4,386337,11,9,2,6,0,2,1,0,0,40,0
40,4,181265,15,10,2,3,0,4,1,0,0,52,39
41,0,128700,11,9,4,0,3,4,0,0,0,40,39
22,4,255252,11,9,4,3,3,4,1,0,0,40,39
25,4,391591,2,8,4,3,1,4,1,0,0,40,39
49,4,138370,12,14,3,11,1,1,1,0,0,40,19
29,4,137063,11,9,4,12,4,4,1,0,0,38,39
47,6,248776,12,14,4,4,1,2,1,0,0,25,39
17,4,40432,0,6,4,1,3,4,0,0,0,4,39
30,4,205152,8,11,2,4,0,4,1,0,0,35,39
66,5,107627,11,9,2,12,0,4,1,0,0,60,39
33,4,152933,15,10,4,4,1,4,1,0,0,45,39
32,4,353994,9,13,2,4,2,1,0,0,0,40,3
63,6,298249,9,13,2,12,0,4,1,10605,0,40,39
28,4,188064,11,9,2,3,0,4,1,0,0,35,2
48,4,48885,11,9,0,8,1,4,0,0,0,35,39
20,0,121313,0,6,4,0,3,4,1,0,0,40,39
21,4,344492,15,10,4,8,3,4,0,0,0,30,39
31,6,36592,11,9,2,5,0,4,1,0,0,91,39
52,4,186272,11,9,0,12,1,4,1,0,0,40,39
29,2,289991,12,14,2,10,0,4,1,0,0,50,39
39,2,187127,15,10,2,4,0,4,1,0,0,40,39
31,4,173858,14,15,2,13,0,1,1,0,0,40,19
50,4,174655,9,13,2,3,0,4,1,0,1887,40,39
18,4,218889,6,5,4,8,3,2,1,0,0,35,39
19,4,184207,15,10,4,12,1,4,1,0,0,40,39
28,4,45613,15,10,4,9,1,4,0,0,0,40,39
66,0,112871,1,7,4,0,1,4,1,0,0,30,39
25,2,197728,9,13,4,4,1,4,0,0,0,20,39
28,4,192283,12,14,3,12,1,4,0,0,0,80,39
18,0,191117,1,7,4,0,3,4,1,0,0,25,39
50,4,40623,15,10,0,12,1,4,0,0,0,40,39
24,4,130442,8,11,4,12,1,4,1,0,0,30,39
56,6,159937,11,9,2,4,0,0,1,0,0,30,39
42,6,165815,9,13,2,10,0,4,1,0,0,52,39
30,4,340917,12,14,2,4,0,4,1,15024,0,60,39
77,0,180425,12,14,2,0,0,4,1,0,0,25,39
50,4,140741,1,7,4,7,2,4,0,0,0,40,39
56,4,168625,11,9,0,10,1,4,0,4101,0,40,39
35,4,343403,10,16,2,13,5,4,0,0,0,20,0
35,4,265954,11,9,5,8,1,2,1,0,0,40,39
50,6,163678,15,10,2,3,0,4,1,0,0,40,39
46,4,295334,10,16,2,10,0,4,1,0,0,60,39
27,4,216858,10,16,4,10,1,4,1,0,0,52,39
24,6,37440,9,13,4,5,4,4,1,0,0,50,39
20,4,286166,11,9,4,12,1,4,1,0,0,60,39
26,4,134888,9,13,4,13,3,4,0,0,0,35,39
41,4,320744,11,9,4,3,1,4,1,3325,0,50,39
26,0,292803,15,10,0,0,2,4,0,0,0,35,39
18,4,50879,0,6,4,8,3,4,1,0,0,6,39
35,4,99357,9,13,2,4,5,4,0,0,1977,30,39
20,0,53738,15,10,4,0,3,4,1,0,0,60,39
28,4,331381,9,13,4,1,1,4,1,0,0,40,39
46,4,153501,11,9,4,14,1,0,1,0,0,40,39
27,0,60726,9,13,4,0,1,2,1,0,0,45,39
59,4,366618,6,5,2,8,0,4,1,0,0,30,39
29,4,178551,11,9,2,14,0,4,1,0,0,40,39
45,4,72393,11,9,4,12,3,4,0,0,0,35,39
44,4,185602,8,11,0,4,4,4,0,0,0,40,39
38,4,156550,11,9,2,3,0,4,1,0,0,60,39
55,4,177484,1,7,2,8,0,2,1,0,1672,40,39
33,4,108328,15,10,4,1,1,4,0,6849,0,50,39
31,4,367314,11,9,0,1,1,4,0,0,0,40,39
38,4,329980,9,13,4,4,1,4,1,0,0,55,39
20,4,199011,15,10,4,6,3,4,1,0,0,12,39
19,4,184737,11,9,4,8,3,4,0,0,1721,40,39
48,6,121124,15,10,2,10,0,4,1,0,0,35,39
45,6,116789,11,9,2,3,0,4,1,0,0,60,39
42,2,143046,11,9,6,14,4,4,0,0,0,40,39
74,4,101590,14,15,6,1,1,2,0,0,0,20,39
50,4,201882,12,14,2,7,0,4,1,0,0,30,39
74,4,211075,11,9,2,8,0,4,1,0,0,30,39
31,4,103596,11,9,2,12,0,4,1,0,0,55,39
29,4,194197,9,13,4,4,3,4,1,0,0,40,39
32,4,27051,9,13,2,1,0,4,1,0,0,44,39
50,4,77905,9,13,0,1,1,4,0,0,0,8,39
46,0,280030,4,3,2,0,0,4,1,0,0,40,26
49,4,41294,15,10,0,1,1,4,0,0,0,40,39
37,4,233571,8,11,2,13,5,4,0,0,0,37,39
28,4,451742,11,9,0,4,1,4,0,0,0,40,39
46,4,116952,5,4,2,10,5,4,0,0,0,45,39
65,4,205309,11,9,2,5,0,4,1,0,0,24,39
66,2,157942,11,9,6,14,1,2,0,0,0,40,39
42,4,331651,12,14,4,10,1,4,0,8614,0,50,39
42,7,126333,11,9,2,12,5,4,0,0,0,40,39
47,4,159389,7,12,4,1,1,4,0,0,0,40,39
27,4,100079,11,9,4,8,1,1,1,0,0,60,3
47,4,20956,11,9,2,3,0,4,1,0,0,40,39
24,4,209034,7,12,2,12,3,4,0,0,0,20,39
47,4,198200,9,13,4,4,1,4,1,0,0,50,39
65,0,486436,15,10,2,0,0,4,1,0,0,45,39
38,4,89559,15,10,5,10,4,4,0,0,0,40,11
48,4,59380,15,10,4,10,4,4,0,0,0,45,39
32,5,108467,9,13,4,4,1,4,1,0,0,55,39
52,2,251841,12,14,4,10,1,4,0,0,0,50,39
27,4,204497,0,6,0,14,1,0,1,0,0,75,39
63,4,161563,11,9,2,3,0,4,1,0,0,48,39
36,4,177285,8,11,4,10,4,2,0,0,0,38,39
24,4,303296,15,10,2,1,5,1,0,0,0,40,25
59,4,105592,15,10,2,4,0,4,1,0,0,12,39
22,4,251196,15,10,4,11,3,2,0,0,0,20,39
40,4,132633,15,10,0,12,4,4,0,0,1741,40,39
37,7,239409,12,14,2,10,0,4,1,0,0,60,39
55,4,106498,0,6,6,14,1,2,0,0,0,35,39
22,0,96844,15,10,4,0,1,4,0,0,1602,20,39
35,6,166416,11,9,2,5,0,4,1,0,0,99,39
38,4,50149,15,10,4,8,1,4,0,0,0,30,39
30,4,219110,11,9,2,3,0,4,1,0,0,46,39
22,4,341227,15,10,4,1,1,4,1,0,0,20,39
41,4,121012,1,7,2,3,0,4,1,0,0,50,39
38,4,198751,11,9,0,6,1,1,1,0,0,40,40
21,0,187581,15,10,4,0,3,4,0,0,0,40,39
30,4,75167,9,13,2,4,0,4,1,0,0,55,39
48,4,109832,12,14,2,10,0,4,1,0,1902,40,39
35,4,385412,9,13,4,1,1,4,0,0,0,40,39
36,4,297449,9,13,2,12,0,4,1,0,0,50,39
36,4,275653,5,4,3,7,4,4,0,2977,0,40,33
22,4,141698,11,9,4,3,3,4,1,0,0,40,39
22,4,156822,0,6,4,12,1,4,0,0,1762,25,39
32,4,164190,11,9,2,6,0,4,1,0,0,30,39
49,5,191277,15,10,2,4,0,4,1,15024,0,50,39
20,4,431745,15,10,4,1,1,2,0,0,0,14,39
40,1,406463,12,14,4,13,1,4,0,0,0,40,39
25,4,263773,15,10,2,1,5,4,0,0,0,40,39
51,6,156802,11,9,2,5,0,4,1,3103,0,60,39
54,4,186224,11,9,2,3,0,4,1,0,0,40,39
58,2,310085,0,6,2,14,0,4,1,0,0,40,39
29,6,33798,11,9,2,14,0,4,1,0,0,45,39
36,1,218542,7,12,2,1,5,4,0,0,0,40,39
44,4,367819,9,13,2,4,0,4,1,0,0,40,39
40,6,171615,15,10,4,3,1,4,1,0,0,35,39
46,4,369538,15,10,2,12,0,4,1,0,0,40,39
18,4,338836,11,9,4,8,3,4,1,0,0,20,39
26,4,193945,7,12,4,13,1,4,1,0,0,45,39
53,4,197492,11,9,0,7,1,4,0,0,0,40,39
40,4,223277,9,13,2,1,0,4,1,0,0,50,39
52,4,279129,15,10,4,10,1,4,1,0,0,37,39
34,4,293900,1,7,3,3,1,2,1,0,0,55,39
81,4,364099,15,10,0,1,1,4,0,0,0,20,39
46,4,195416,9,13,4,10,1,2,0,0,0,44,39
40,4,200574,7,12,2,13,0,4,1,0,0,44,39
52,4,109413,11,9,4,12,1,4,1,0,0,40,39
42,4,115511,10,16,2,10,0,4,1,0,0,50,39
57,4,102442,15,10,0,1,4,4,0,0,0,40,39
42,4,310632,15,10,2,3,0,2,1,0,0,40,39
22,4,164901,1,7,4,3,2,4,1,0,0,40,39
19,4,192773,11,9,4,8,3,4,0,0,0,24,39
22,4,385540,0,6,4,8,1,4,1,0,0,40,26
55,4,223127,6,5,2,5,0,4,1,0,0,40,39
59,4,294395,12,14,6,10,1,4,0,0,0,40,39
29,4,309778,9,13,4,3,1,4,1,0,0,40,39
20,4,210781,15,10,4,1,3,4,0,0,0,20,39
35,4,259846,11,9,2,3,0,4,1,0,0,55,39
44,4,298885,11,9,2,3,0,4,1,0,0,40,39
41,5,223671,11,9,2,12,0,4,1,0,1887,55,39
33,4,156383,9,13,2,1,5,4,0,0,0,40,39
63,5,215833,11,9,2,4,0,4,1,0,0,40,39
36,4,75073,15,10,4,3,1,2,1,0,0,55,39
55,4,124137,11,9,3,7,1,4,1,0,0,40,31
41,4,208330,15,10,2,12,0,4,1,0,0,51,39
21,4,306114,11,9,4,8,1,4,1,0,0,35,39
48,4,366089,10,16,2,10,0,4,1,0,0,45,39
21,0,162160,15,10,4,0,3,1,1,0,0,40,36
23,4,394612,9,13,4,13,3,2,1,0,0,40,39
33,1,188246,11,9,2,3,0,4,1,0,0,40,39
58,4,152874,15,10,6,8,1,2,0,0,0,40,39
29,4,145490,1,7,2,8,0,4,1,0,0,40,39
25,6,213385,15,10,4,3,3,4,1,0,0,80,39
47,1,27067,11,9,0,1,1,4,0,0,0,40,39
64,4,110150,11,9,2,11,0,4,1,0,0,40,39
28,4,104870,8,11,4,8,1,2,0,0,0,48,39
26,4,235520,9,13,2,1,0,4,1,0,0,40,39
65,7,29276,5,4,6,8,2,4,0,0,0,24,39
62,2,140851,11,9,2,8,0,4,1,0,0,40,39
23,4,151888,15,10,4,12,3,4,1,0,0,40,39
44,4,201908,11,9,2,14,0,4,1,5013,0,40,39
47,7,199512,9,13,2,4,0,4,1,0,0,40,39
33,4,235847,14,15,2,4,5,4,0,0,0,40,39
47,6,213668,14,15,2,10,0,4,1,0,1977,50,39
58,7,198145,11,9,2,3,0,4,1,0,0,40,39
51,4,293196,10,16,2,10,0,4,1,15024,0,60,20
25,5,161007,11,9,2,4,0,4,1,0,0,40,39
36,4,118909,7,12,4,1,4,2,0,0,0,40,23
41,2,174575,11,9,2,3,0,4,1,0,0,40,39
39,4,297449,9,13,2,10,0,4,1,0,0,40,39
45,1,230685,10,16,2,10,0,4,1,0,0,40,39
36,6,206520,9,13,4,3,3,4,1,0,0,40,39
50,6,167728,10,16,2,10,0,4,1,0,0,60,39
21,2,212780,2,8,4,6,4,2,0,0,0,20,39
27,4,371103,9,13,4,1,1,2,0,0,0,40,39
31,4,173495,11,9,4,8,3,4,1,0,0,35,39
37,1,287031,12,14,2,13,0,4,1,0,0,50,39
25,6,191803,7,12,4,12,1,4,1,0,0,50,39
53,5,167914,7,12,4,4,1,4,1,0,1876,50,39
18,4,203301,11,9,4,1,3,4,0,0,0,40,39
29,4,178811,8,11,4,6,1,4,1,0,0,40,39
26,4,209942,11,9,4,6,3,2,1,0,0,40,39
38,4,35429,11,9,2,6,0,4,1,0,2042,40,39
33,0,209432,11,9,5,0,4,4,0,0,0,20,39
53,7,58913,12,14,2,4,0,4,1,0,0,42,39
21,4,126613,15,10,4,8,3,4,0,0,0,40,39
38,1,207066,11,9,2,4,0,4,1,0,0,42,39
44,4,146908,11,9,2,10,0,4,1,0,0,40,39
27,4,74056,8,11,2,3,0,4,1,0,0,48,39
31,4,88231,9,13,4,3,1,4,1,0,0,40,39
32,2,112650,11,9,2,11,0,4,1,0,0,40,39
34,6,174463,8,11,4,5,1,4,1,0,0,50,39
33,4,56701,9,13,2,10,0,4,1,15024,0,75,39
31,4,162572,9,13,2,12,0,4,1,15024,0,60,39
27,4,164607,9,13,2,8,0,4,1,0,0,40,39
75,0,114204,15,10,2,0,0,4,1,0,0,13,39
